feat_a,feat_b,feat_c,feat_d,label,gender,age_group
0.30471707975443135,-1.0399841062404955,0.7504511958064572,0.9405647163912139,0,female,51+
-1.9510351886538364,-1.302179506862318,0.12784040316728537,-0.3162425923435822,0,female,18-30
-0.016801157504288795,-0.85304392757358,0.8793979748628286,0.7777919354289483,0,male,51+
0.06603069756121605,1.1272412069680329,0.4675093422520456,-0.8592924628832382,1,female,31-50
0.36875078408249884,-0.9588826008289989,0.8784503013072725,-0.049925910986252896,0,female,51+
-0.18486236354526056,-0.6809295444039414,1.2225413386740303,-0.15452948206880215,0,female,31-50
-0.4283278221631072,-0.3521335504882296,0.5323091855533487,0.36544406436407834,0,non_binary,18-30
0.4127326115959884,0.43082100300788273,2.1416476008704612,-0.4064150163846156,1,non_binary,51+
-0.5122427290715373,-0.8137727282478777,0.6159794225754956,1.1289722927208916,0,female,18-30
-0.11394745765487507,-0.840156476962528,-0.8244812156912396,0.6505927878247011,0,non_binary,51+
0.7432541712034423,0.543154268305195,-0.6655097072886943,0.23216132306671977,1,non_binary,18-30
0.11668580914072822,0.21868859672901295,0.8714287779481898,0.22359554877468227,1,female,18-30
0.6789135630718949,0.06757906948889146,0.28911939868998415,0.6312882258385404,1,male,31-50
-1.4571558198556664,-0.31967121635730134,-0.4703726542927955,-0.6388778482433419,0,non_binary,51+
-0.27514225122668373,1.4949413112343959,-0.8658311156932432,0.9682783545914808,1,non_binary,31-50
-1.6828697716158048,-0.33488502998577485,0.1627530651050056,0.5862223313592781,0,non_binary,18-30
0.711226579792855,0.7933472351999252,-0.3487250722484376,-0.46235179266456716,1,male,18-30
0.8579758812571538,-0.1913043248816149,-1.2756863233379219,-1.1332872140034806,1,female,51+
-0.9194522860016113,0.49716074405376404,0.14242573607056525,0.6904853540677682,0,non_binary,51+
-0.42725264633653426,0.15853969107671423,0.6255903939673367,-0.3093465397202384,0,female,18-30
0.45677523755741145,-0.6619259410666513,-0.3630538465650718,-0.3817378939983291,0,non_binary,31-50
-1.1958396455890397,0.4869724807855818,-0.46940234020272387,0.01249411872768743,0,male,18-30
0.48074665890590895,0.4465311760299441,0.6653851089727862,-0.09848548450942361,1,male,18-30
-0.42329831204415375,-0.07971821090639905,-1.6873344339580298,-1.4471124724230873,0,non_binary,51+
-1.3226996123544024,-0.9972468276014818,0.3997742267234366,-0.9054790553600608,0,female,31-50
-0.3781625540393897,1.2992282977860654,-0.35626397106142593,0.7375155684670865,1,female,18-30
-0.933617680009877,-0.20543755786763002,-0.9500220549105812,-0.3390330759005625,0,female,31-50
0.8403081374573955,-1.7273204231923487,0.43442364354585733,0.2377356023322779,0,female,31-50
-0.5941499556967944,-1.4460578543884546,0.07212950771386951,-0.5294927090638024,0,non_binary,18-30
0.23267621135470395,0.02185214552344288,1.6017788913209154,-0.23935562747302427,1,male,31-50
-1.023497492621865,0.17927563495631615,0.21999668397176517,1.3591875752404365,0,non_binary,18-30
0.8351112459145785,0.35687105914950934,1.4633028912195618,-1.188763054322851,1,non_binary,18-30
-0.6397515327497477,-0.9265759414055249,-0.38980980315576796,-1.3766861475563088,0,female,51+
0.6351509468144043,-0.22222269709877338,-1.4708062945026579,-1.0155790812075416,1,female,51+
0.3135138474501953,0.8381265678943811,1.9967308916917865,2.9138624660073296,1,male,18-30
0.4144094332759964,-0.9895381200318641,-2.132046280731309,0.2677114623438358,0,non_binary,51+
-0.812941095310326,-0.41535726017968533,-0.6120967990598081,-0.14079088641638526,0,female,31-50
1.0659802307876436,0.15704856744534462,-0.1586348370386883,-1.0356537528258116,1,male,51+
-1.674682944704357,-0.4863079090733309,-0.05378255081832049,1.767929913579883,0,female,51+
0.13027452147288585,0.9827395110230576,-0.49929559853915206,-1.1849437664170246,1,non_binary,31-50
-0.9651167622323719,-0.7252260645357532,2.1284697324351645,-0.8213866792243861,0,male,31-50
0.838489203736345,-0.9029271780870264,0.9315730128742441,0.38495096610586316,0,male,31-50
-0.1566378976580904,-0.040762526135434025,-0.6547876954293904,0.44607220148208054,0,non_binary,51+
-0.45498348034078,-1.2256057637672482,-1.2779375743196193,0.17258791772211948,0,male,18-30
1.579091256410435,0.15999161357343825,-0.11863832610988256,0.2858261396025429,1,non_binary,18-30
1.3060017417068248,0.21938250136385634,-0.41092723083373717,1.1062887100598888,1,non_binary,18-30
0.4287564384616135,1.535755991995992,0.18323443722190613,-1.2244690317205003,1,non_binary,18-30
-1.368159199245665,1.6509279322312496,1.723665720783297,-0.17951921328260065,1,non_binary,18-30
-0.38318732113598775,1.4614442922422022,-1.107045682043488,-0.8947270189558264,1,male,18-30
0.6433267946890444,-0.3946051228595896,-0.005121866720071296,-0.16344289852451258,1,male,51+
0.33757454879893356,1.4074818613137168,0.09058490690174555,0.6439387932768579,1,female,18-30
-2.0501721010310225,-0.04871840193011795,-0.8432302702928711,-1.218813060423628,0,female,51+
-0.8781523669287508,-0.33412344070081207,0.9159025423560131,-1.326392717739564,0,non_binary,18-30
0.030631492594417446,-0.4841694333335785,-0.32767309436196085,1.0027578253046041,0,non_binary,51+
0.5381154370039261,1.3373981074427437,-0.15450567924990047,-0.695942611670703,1,female,18-30
-0.22385881688049952,0.2424967912712216,0.17657335845371103,-1.0843880722333665,1,non_binary,31-50
0.09048978162787422,0.22822833013890514,2.5174740375339204,1.8768446112816701,1,female,18-30
-0.8532433505588201,-0.2873833615491761,-1.4634420018370031,-0.5907070139634865,0,female,31-50
0.3156050035903405,1.2058536208882336,-0.7290838377436085,-0.6541464400677965,1,female,31-50
-2.147289029738655,-0.16266592054490767,-1.062414411859563,-0.5294394273660737,0,female,31-50
-0.8768607781675882,-0.09426255425255699,-1.7577283913566313,-1.4670452453909906,0,male,31-50
2.129247112028298,-1.287422581274031,-1.0967855784546396,1.836913528321314,1,non_binary,31-50
2.905067169240407,-1.1715666288253417,-0.36824895678803055,0.34155555094050954,1,female,51+
1.7286976444055924,-0.9868570784282374,-0.24527784594210975,0.777337576061744,1,non_binary,31-50
0.43476607446661863,-0.37615607123009925,-0.13382296451604114,-1.3748958083699818,1,female,31-50
-0.23817374397466523,-0.2663874900089551,0.23216988962625595,-0.555327218819016,0,non_binary,18-30
0.471538522545139,1.0127158178198286,0.15542932766846604,0.35175640839920347,1,non_binary,31-50
0.053155347577867364,8.439309141418043e-05,-0.7215580335428474,0.316494261673308,1,female,18-30
-0.09728659841348947,2.093168308930595,1.5733549024752425,0.3858465525565008,1,female,18-30
-0.7630572096947675,-1.112411471983418,1.191142953088865,0.2627492251471385,0,male,51+
0.4801434033916108,-1.7445859869741926,0.9274384815581808,0.45442033821436295,0,non_binary,18-30
-1.110430684414478,-0.47152480744994896,0.2637172043565196,0.05246679835624363,0,non_binary,31-50
-0.292171185803555,-0.10348826806596086,-0.25197737820688537,0.15256251210246857,0,non_binary,51+
1.471491972993157,-2.5666584409312976,-0.23685026450968424,0.17651242137244696,0,non_binary,51+
0.2959939896870995,-0.37191458132128985,-1.7567217824785826,0.32799548371410964,0,non_binary,18-30
1.727350214164185,-1.5338614049161376,0.8638280136981883,-0.3285252231228939,1,non_binary,18-30
-0.0613243458288473,-1.052898510703949,-0.33445617235587666,1.3000445946989585,0,female,31-50
0.582655241987707,1.732311605409944,1.1774118889776937,0.4390866789295762,1,male,31-50
1.743934526167792,0.43899315873829875,0.8279881767970589,-0.29657095353470836,1,male,51+
0.06654581585920483,-0.6974238233002769,0.989583934594853,-1.1783036231148656,0,male,18-30
0.7823503424176613,-0.19065105750515945,1.1712470934673194,0.7508689887312598,1,female,18-30
1.8206461576468016,0.7307746911386448,-1.5720402556532407,-0.06695317289820084,1,non_binary,18-30
-1.172007192594816,-0.5182798423662747,1.5112284332767216,0.637533810897696,0,female,51+
-0.6989304285787463,-1.013717366440399,0.03278209287626079,-1.2165601493811278,0,male,18-30
-0.6711402773965811,0.31200947155124387,1.1553120361066962,0.6087614722244398,0,male,31-50
-2.2912895085981,0.3043667290302598,0.07203357323257792,0.41389028537269307,0,non_binary,18-30
1.6162096816512073,-2.063238276804743,-0.5911034251911056,0.5909063227933546,0,non_binary,18-30
-1.5815943994539423,1.475949048053509,0.3683566127006584,0.846583985843404,0,female,51+
-0.5709436615217945,0.8137636899662105,1.0684715559890383,0.23287802013716835,1,non_binary,18-30
0.23440089269869593,0.2703432392817259,-0.8633452647393817,-0.14752868024035293,1,non_binary,18-30
-0.1525225324523588,0.3833938643534951,0.9998242469102946,-1.0585360819784093,1,non_binary,51+
-0.12500903031957764,1.4814555476589732,-0.7435882288125641,-0.8222500172903203,1,non_binary,31-50
0.20230619183119358,0.8443851904853201,0.01142605556065933,1.3289605904369892,1,female,18-30
